"longitude","latitude","ndvi"
-51.2774774774775,-30.2126126126126,-0.3
-51.2774774774775,-30.1900900900901,-0.3
-51.2774774774775,-30.1675675675676,-0.3
-51.2774774774775,-30.145045045045,-0.3
-51.2774774774775,-30.1225225225225,-0.3
-51.2774774774775,-30.1,-0.3
-51.2774774774775,-30.0774774774775,-0.3
-51.2774774774775,-30.054954954955,-0.3
-51.2774774774775,-30.0324324324324,-0.3
-51.2774774774775,-30.0099099099099,0.8283
-51.2774774774775,-29.9873873873874,0.3263
-51.2774774774775,-29.9648648648649,0.8411
-51.254954954955,-30.2351351351351,-0.3
-51.254954954955,-30.2126126126126,-0.3
-51.254954954955,-30.1900900900901,-0.3
-51.254954954955,-30.1675675675676,-0.0045
-51.254954954955,-30.145045045045,-0.1771
-51.254954954955,-30.1225225225225,0.5195
-51.254954954955,-30.1,0.4286
-51.254954954955,-30.0774774774775,-0.3
-51.254954954955,-30.054954954955,-0.3
-51.254954954955,-30.0324324324324,0.7957
-51.254954954955,-30.0099099099099,0.8506
-51.254954954955,-29.9873873873874,0.5916
-51.254954954955,-29.9648648648649,0.8236
-51.2324324324324,-30.2351351351351,-0.3
-51.2324324324324,-30.2126126126126,-0.3
-51.2324324324324,-30.1900900900901,0.3089
-51.2324324324324,-30.1675675675676,-0.0037
-51.2324324324324,-30.145045045045,-0.3
-51.2324324324324,-30.1225225225225,0.7348
-51.2324324324324,-30.1,0.3011
-51.2324324324324,-30.0774774774775,0.4822
-51.2324324324324,-30.054954954955,0.2281
-51.2324324324324,-30.0324324324324,0.2208
-51.2324324324324,-30.0099099099099,-0.3
-51.2324324324324,-29.9873873873874,0.646
-51.2324324324324,-29.9648648648649,0.8072
-51.2099099099099,-30.2351351351351,-0.3
-51.2099099099099,-30.2126126126126,-0.1816
-51.2099099099099,-30.1900900900901,0.2553
-51.2099099099099,-30.1675675675676,0.7928
-51.2099099099099,-30.145045045045,0.5142
-51.2099099099099,-30.1225225225225,0.4455
-51.2099099099099,-30.1,0.7467
-51.2099099099099,-30.0774774774775,0.3901
-51.2099099099099,-30.054954954955,0.3762
-51.2099099099099,-30.0324324324324,0.2535
-51.2099099099099,-30.0099099099099,0.143
-51.2099099099099,-29.9873873873874,0.4658
-51.2099099099099,-29.9648648648649,0.803
-51.1873873873874,-30.2351351351351,0.6771
-51.1873873873874,-30.2126126126126,-0.0039
-51.1873873873874,-30.1900900900901,0.649
-51.1873873873874,-30.1675675675676,0.6925
-51.1873873873874,-30.145045045045,0.6941
-51.1873873873874,-30.1225225225225,0.8439
-51.1873873873874,-30.1,0.4683
-51.1873873873874,-30.0774774774775,0.5425
-51.1873873873874,-30.054954954955,0.188
-51.1873873873874,-30.0324324324324,0.4773
-51.1873873873874,-30.0099099099099,0.2809
-51.1873873873874,-29.9873873873874,0.4796
-51.1873873873874,-29.9648648648649,0.3831
-51.1648648648649,-30.2351351351351,0.6289
-51.1648648648649,-30.2126126126126,0.6019
-51.1648648648649,-30.1900900900901,0.58
-51.1648648648649,-30.1675675675676,0.6209
-51.1648648648649,-30.145045045045,0.6301
-51.1648648648649,-30.1225225225225,0.7998
-51.1648648648649,-30.1,0.797
-51.1648648648649,-30.0774774774775,0.3543
-51.1648648648649,-30.054954954955,0.4242
-51.1648648648649,-30.0324324324324,0.41
-51.1648648648649,-30.0099099099099,0.3316
-51.1648648648649,-29.9873873873874,0.2032
-51.1648648648649,-29.9648648648649,0.6191
-51.1900900900901,-30.0900900900901,0.6996
-51.1900900900901,-30.0675675675676,0.3702
-51.1900900900901,-30.045045045045,0.4075
-51.1900900900901,-30.0225225225225,0.3364
-51.1900900900901,-30,0.1472
-51.1900900900901,-29.9774774774775,0.2902
-51.1900900900901,-29.954954954955,0.2977
-51.1900900900901,-29.9324324324324,0.7881
-51.1900900900901,-29.9099099099099,0.3643
-51.1675675675676,-30.0900900900901,0.7808
-51.1675675675676,-30.0675675675676,0.3223
-51.1675675675676,-30.045045045045,0.4414
-51.1675675675676,-30.0225225225225,0.6256
-51.1675675675676,-30,0.2539
-51.1675675675676,-29.9774774774775,0.2531
-51.1675675675676,-29.954954954955,0.2867
-51.1675675675676,-29.9324324324324,0.4238
-51.1675675675676,-29.9099099099099,0.3233
-51.1450450450451,-30.0900900900901,0.7355
-51.1450450450451,-30.0675675675676,0.3885
-51.1450450450451,-30.045045045045,0.5978
-51.1450450450451,-30.0225225225225,0.3749
-51.1450450450451,-30,0.3012
-51.1450450450451,-29.9774774774775,0.7978
-51.1450450450451,-29.954954954955,0.6972
-51.1450450450451,-29.9324324324324,0.7304
-51.1450450450451,-29.9099099099099,0.3373
-51.1225225225225,-30.0900900900901,0.5653
-51.1225225225225,-30.0675675675676,0.6988
-51.1225225225225,-30.045045045045,0.5517
-51.1225225225225,-30.0225225225225,0.3021
-51.1225225225225,-30,0.3198
-51.1225225225225,-29.9774774774775,0.3487
-51.1225225225225,-29.954954954955,0.689
-51.1225225225225,-29.9324324324324,0.846
-51.1225225225225,-29.9099099099099,0.875
-51.1,-30.0900900900901,0.837
-51.1,-30.0675675675676,0.3989
-51.1,-30.045045045045,0.653
-51.1,-30.0225225225225,0.3582
-51.1,-30,0.2336
-51.1,-29.9774774774775,0.4688
-51.1,-29.954954954955,0.2973
-51.1,-29.9324324324324,0.5224
-51.1,-29.9099099099099,0.4672
-51.0774774774775,-30.0900900900901,0.2454
-51.0774774774775,-30.0675675675676,0.5727
-51.0774774774775,-30.045045045045,0.4137
-51.0774774774775,-30.0225225225225,0.3806
-51.0774774774775,-30,0.3261
-51.0774774774775,-29.9774774774775,0.5176
-51.0774774774775,-29.954954954955,0.448
-51.0774774774775,-29.9324324324324,0.2707
-51.0774774774775,-29.9099099099099,0.2686
-51.054954954955,-30.0900900900901,0.6367
-51.054954954955,-30.0675675675676,0.6191
-51.054954954955,-30.045045045045,0.7578
-51.054954954955,-30.0225225225225,0.5007
-51.054954954955,-30,0.3381
-51.054954954955,-29.9774774774775,0.6833
-51.054954954955,-29.954954954955,0.6069
-51.054954954955,-29.9324324324324,0.3237
-51.054954954955,-29.9099099099099,0.3876
-51.0324324324324,-30.0900900900901,0.5266
-51.0324324324324,-30.0675675675676,0.7697
-51.0324324324324,-30.045045045045,0.7401
-51.0324324324324,-30.0225225225225,0.7043
-51.0324324324324,-30,0.528
-51.0324324324324,-29.9774774774775,0.6603
-51.0324324324324,-29.954954954955,0.5051
-51.0324324324324,-29.9324324324324,0.3891
-51.0324324324324,-29.9099099099099,0.6272
-51.0099099099099,-30.0900900900901,0.5777
-51.0099099099099,-30.0675675675676,0.7505
-51.0099099099099,-30.045045045045,0.7554
-51.0099099099099,-30.0225225225225,0.6781
-51.0099099099099,-30,0.6166
-51.0099099099099,-29.9774774774775,0.6988
-51.0099099099099,-29.954954954955,0.3821
-51.0099099099099,-29.9324324324324,0.3707
-51.0099099099099,-29.9099099099099,0.6441
-51.1400900900901,-30.2900900900901,-0.3
-51.1400900900901,-30.2675675675676,-0.0463
-51.1400900900901,-30.245045045045,0.7077
-51.1400900900901,-30.2225225225225,0.5765
-51.1400900900901,-30.2,0.6964
-51.1400900900901,-30.1774774774775,0.6384
-51.1400900900901,-30.154954954955,0.2889
-51.1400900900901,-30.1324324324324,0.7227
-51.1400900900901,-30.1099099099099,0.7668
-51.1175675675676,-30.2900900900901,-0.3
-51.1175675675676,-30.2675675675676,-0.3
-51.1175675675676,-30.245045045045,0.7037
-51.1175675675676,-30.2225225225225,0.6725
-51.1175675675676,-30.2,0.6993
-51.1175675675676,-30.1774774774775,0.8811
-51.1175675675676,-30.154954954955,0.8702
-51.1175675675676,-30.1324324324324,0.7801
-51.1175675675676,-30.1099099099099,0.7373
-51.095045045045,-30.2900900900901,-0.3
-51.095045045045,-30.2675675675676,-0.3
-51.095045045045,-30.245045045045,-0.3
-51.095045045045,-30.2225225225225,0.5074
-51.095045045045,-30.2,0.709
-51.095045045045,-30.1774774774775,0.8622
-51.095045045045,-30.154954954955,0.8981
-51.095045045045,-30.1324324324324,0.6212
-51.095045045045,-30.1099099099099,0.8228
-51.0725225225225,-30.2900900900901,-0.1637
-51.0725225225225,-30.2675675675676,-0.3
-51.0725225225225,-30.245045045045,0.6992
-51.0725225225225,-30.2225225225225,0.6748
-51.0725225225225,-30.2,0.8926
-51.0725225225225,-30.1774774774775,0.8021
-51.0725225225225,-30.154954954955,0.6802
-51.0725225225225,-30.1324324324324,0.7076
-51.0725225225225,-30.1099099099099,0.6451
-51.05,-30.2900900900901,-0.1493
-51.05,-30.2675675675676,0.5184
-51.05,-30.245045045045,0.6893
-51.05,-30.2225225225225,0.7134
-51.05,-30.2,0.7846
-51.05,-30.1774774774775,0.8434
-51.05,-30.154954954955,0.7937
-51.05,-30.1324324324324,0.8516
-51.05,-30.1099099099099,0.742
-51.0274774774775,-30.2900900900901,-0.1252
-51.0274774774775,-30.2675675675676,0.6448
-51.0274774774775,-30.245045045045,0.8567
-51.0274774774775,-30.2225225225225,0.7498
-51.0274774774775,-30.2,0.7618
-51.0274774774775,-30.1774774774775,0.8327
-51.0274774774775,-30.154954954955,0.8566
-51.0274774774775,-30.1324324324324,0.721
-51.0274774774775,-30.1099099099099,0.8086
-51.004954954955,-30.2900900900901,0.7924
-51.004954954955,-30.2675675675676,0.6893
-51.004954954955,-30.245045045045,0.8421
-51.004954954955,-30.2225225225225,0.8216
-51.004954954955,-30.2,0.8702
-51.004954954955,-30.1774774774775,0.7529
-51.004954954955,-30.154954954955,0.7523
-51.004954954955,-30.1324324324324,0.6796
-51.004954954955,-30.1099099099099,0.7231
-50.9824324324324,-30.2900900900901,0.7578
-50.9824324324324,-30.2675675675676,0.8049
-50.9824324324324,-30.245045045045,0.7509
-50.9824324324324,-30.2225225225225,0.6515
-50.9824324324324,-30.2,0.76
-50.9824324324324,-30.1774774774775,0.7261
-50.9824324324324,-30.154954954955,0.7604
-50.9824324324324,-30.1324324324324,0.7644
-50.9824324324324,-30.1099099099099,0.7253
-50.9599099099099,-30.2900900900901,0.6468
-50.9599099099099,-30.2675675675676,0.5058
-50.9599099099099,-30.245045045045,0.8105
-50.9599099099099,-30.2225225225225,0.6894
-50.9599099099099,-30.2,0.7072
-50.9599099099099,-30.1774774774775,0.5356
-50.9599099099099,-30.154954954955,0.6874
-50.9599099099099,-30.1324324324324,0.6543
-50.9599099099099,-30.1099099099099,0.6132
-51.1351351351351,-30.1951351351351,0.6069
-51.1351351351351,-30.1726126126126,0.6926
-51.1351351351351,-30.1500900900901,0.3763
-51.1351351351351,-30.1275675675676,0.6624
-51.1351351351351,-30.105045045045,0.6949
-51.1351351351351,-30.0825225225225,0.7662
-51.1351351351351,-30.06,0.8483
-51.1351351351351,-30.0374774774775,0.4429
-51.1351351351351,-30.014954954955,0.3263
-51.1351351351351,-29.9924324324324,0.2319
-51.1351351351351,-29.9699099099099,0.4918
-51.1351351351351,-29.9473873873874,0.7461
-51.1351351351351,-29.9248648648649,0.5021
-51.1126126126126,-30.1951351351351,0.8185
-51.1126126126126,-30.1726126126126,0.7517
-51.1126126126126,-30.1500900900901,0.7282
-51.1126126126126,-30.1275675675676,0.5262
-51.1126126126126,-30.105045045045,0.781
-51.1126126126126,-30.0825225225225,0.6285
-51.1126126126126,-30.06,0.5284
-51.1126126126126,-30.0374774774775,0.4205
-51.1126126126126,-30.014954954955,0.2436
-51.1126126126126,-29.9924324324324,0.2356
-51.1126126126126,-29.9699099099099,0.473
-51.1126126126126,-29.9473873873874,0.4046
-51.1126126126126,-29.9248648648649,0.5929
-51.0900900900901,-30.1951351351351,0.7436
-51.0900900900901,-30.1726126126126,0.8589
-51.0900900900901,-30.1500900900901,0.8283
-51.0900900900901,-30.1275675675676,0.5009
-51.0900900900901,-30.105045045045,0.7657
-51.0900900900901,-30.0825225225225,0.5541
-51.0900900900901,-30.06,0.4736
-51.0900900900901,-30.0374774774775,0.767
-51.0900900900901,-30.014954954955,0.4374
-51.0900900900901,-29.9924324324324,0.4911
-51.0900900900901,-29.9699099099099,0.5286
-51.0900900900901,-29.9473873873874,0.8288
-51.0900900900901,-29.9248648648649,0.3163
-51.0675675675676,-30.1951351351351,0.8538
-51.0675675675676,-30.1726126126126,0.739
-51.0675675675676,-30.1500900900901,0.8206
-51.0675675675676,-30.1275675675676,0.7973
-51.0675675675676,-30.105045045045,0.7348
-51.0675675675676,-30.0825225225225,0.5813
-51.0675675675676,-30.06,0.7202
-51.0675675675676,-30.0374774774775,0.6554
-51.0675675675676,-30.014954954955,0.5075
-51.0675675675676,-29.9924324324324,0.2978
-51.0675675675676,-29.9699099099099,0.7184
-51.0675675675676,-29.9473873873874,0.4004
-51.0675675675676,-29.9248648648649,0.4932
-51.045045045045,-30.1951351351351,0.8676
-51.045045045045,-30.1726126126126,0.7679
-51.045045045045,-30.1500900900901,0.648
-51.045045045045,-30.1275675675676,0.8321
-51.045045045045,-30.105045045045,0.8071
-51.045045045045,-30.0825225225225,0.6045
-51.045045045045,-30.06,0.7897
-51.045045045045,-30.0374774774775,0.6686
-51.045045045045,-30.014954954955,0.4421
-51.045045045045,-29.9924324324324,0.2971
-51.045045045045,-29.9699099099099,0.7373
-51.045045045045,-29.9473873873874,0.4423
-51.045045045045,-29.9248648648649,0.4234
-51.0225225225225,-30.1951351351351,0.7922
-51.0225225225225,-30.1726126126126,0.844
-51.0225225225225,-30.1500900900901,0.7731
-51.0225225225225,-30.1275675675676,0.7612
-51.0225225225225,-30.105045045045,0.8201
-51.0225225225225,-30.0825225225225,0.3716
-51.0225225225225,-30.06,0.6363
-51.0225225225225,-30.0374774774775,0.7828
-51.0225225225225,-30.014954954955,0.6835
-51.0225225225225,-29.9924324324324,0.6151
-51.0225225225225,-29.9699099099099,0.7381
-51.0225225225225,-29.9473873873874,0.34
-51.0225225225225,-29.9248648648649,0.5322
-51,-30.1951351351351,0.8592
-51,-30.1726126126126,0.8684
-51,-30.1500900900901,0.8161
-51,-30.1275675675676,0.7624
-51,-30.105045045045,0.775
-51,-30.0825225225225,0.7586
-51,-30.06,0.709
-51,-30.0374774774775,0.8109
-51,-30.014954954955,0.7141
-51,-29.9924324324324,0.4914
-51,-29.9699099099099,0.6762
-51,-29.9473873873874,0.4971
-51,-29.9248648648649,0.4838
-50.9774774774775,-30.1951351351351,0.6892
-50.9774774774775,-30.1726126126126,0.7949
-50.9774774774775,-30.1500900900901,0.8244
-50.9774774774775,-30.1275675675676,0.8311
-50.9774774774775,-30.105045045045,0.678
-50.9774774774775,-30.0825225225225,0.5192
-50.9774774774775,-30.06,0.6733
-50.9774774774775,-30.0374774774775,0.7578
-50.9774774774775,-30.014954954955,0.6244
-50.9774774774775,-29.9924324324324,0.5751
-50.9774774774775,-29.9699099099099,0.7471
-50.9774774774775,-29.9473873873874,0.4265
-50.9774774774775,-29.9248648648649,0.5957
-50.954954954955,-30.1951351351351,0.6636
-50.954954954955,-30.1726126126126,0.6334
-50.954954954955,-30.1500900900901,0.668
-50.954954954955,-30.1275675675676,0.7681
-50.954954954955,-30.105045045045,0.4893
-50.954954954955,-30.0825225225225,0.5421
-50.954954954955,-30.06,0.7006
-50.954954954955,-30.0374774774775,0.7507
-50.954954954955,-30.014954954955,0.6926
-50.954954954955,-29.9924324324324,0.6813
-50.954954954955,-29.9699099099099,0.5977
-50.954954954955,-29.9473873873874,0.4914
-50.954954954955,-29.9248648648649,0.794
-50.9324324324324,-30.1951351351351,0.6984
-50.9324324324324,-30.1726126126126,0.6608
-50.9324324324324,-30.1500900900901,0.641
-50.9324324324324,-30.1275675675676,0.5181
-50.9324324324324,-30.105045045045,0.7337
-50.9324324324324,-30.0825225225225,0.5289
-50.9324324324324,-30.06,0.6464
-50.9324324324324,-30.0374774774775,0.7733
-50.9324324324324,-30.014954954955,0.7513
-50.9324324324324,-29.9924324324324,0.6541
-50.9324324324324,-29.9699099099099,0.6682
-50.9324324324324,-29.9473873873874,0.3995
-50.9324324324324,-29.9248648648649,0.5856
-50.9099099099099,-30.1951351351351,0.6323
-50.9099099099099,-30.1726126126126,0.6833
-50.9099099099099,-30.1500900900901,0.6935
-50.9099099099099,-30.1275675675676,0.559
-50.9099099099099,-30.105045045045,0.6462
-50.9099099099099,-30.0825225225225,0.4511
-50.9099099099099,-30.06,0.6371
-50.9099099099099,-30.0374774774775,0.7234
-50.9099099099099,-30.014954954955,0.8565
-50.9099099099099,-29.9924324324324,0.5625
-50.9099099099099,-29.9699099099099,0.5548
-50.9099099099099,-29.9473873873874,0.6765
-50.9099099099099,-29.9248648648649,0.5876
-50.8873873873874,-30.1951351351351,0.629
-50.8873873873874,-30.1726126126126,0.7944
-50.8873873873874,-30.1500900900901,0.5318
-50.8873873873874,-30.1275675675676,0.8016
-50.8873873873874,-30.105045045045,0.698
-50.8873873873874,-30.0825225225225,0.4675
-50.8873873873874,-30.06,0.6959
-50.8873873873874,-30.0374774774775,0.8356
-50.8873873873874,-30.014954954955,0.7378
-50.8873873873874,-29.9924324324324,0.574
-50.8873873873874,-29.9699099099099,0.5825
-50.8873873873874,-29.9473873873874,0.6925
-50.8873873873874,-29.9248648648649,0.6668
-50.8648648648649,-30.1951351351351,0.5194
-50.8648648648649,-30.1726126126126,0.7365
-50.8648648648649,-30.1500900900901,0.5207
-50.8648648648649,-30.1275675675676,0.701
-50.8648648648649,-30.105045045045,0.6825
-50.8648648648649,-30.0825225225225,0.1003
-50.8648648648649,-30.06,0.6479
-50.8648648648649,-30.0374774774775,0.7813
-50.8648648648649,-30.014954954955,0.716
-50.8648648648649,-29.9924324324324,0.6929
-50.8648648648649,-29.9699099099099,0.7233
-50.8648648648649,-29.9473873873874,0.5557
-50.8648648648649,-29.9248648648649,0.5755
-51.3351351351351,-30.2551351351351,0.8054
-51.3351351351351,-30.2326126126126,0.8073
-51.3351351351351,-30.2100900900901,0.7265
-51.3351351351351,-30.1875675675676,0.6644
-51.3351351351351,-30.165045045045,0.6939
-51.3351351351351,-30.1425225225225,0.4482
-51.3351351351351,-30.12,0.3768
-51.3351351351351,-30.0974774774775,0.8245
-51.3351351351351,-30.074954954955,0.5691
-51.3351351351351,-30.0524324324324,0.7536
-51.3351351351351,-30.0299099099099,0.7298
-51.3351351351351,-30.0073873873874,0.8084
-51.3351351351351,-29.9848648648649,0.6774
-51.3126126126126,-30.2551351351351,0.7143
-51.3126126126126,-30.2326126126126,-0.3
-51.3126126126126,-30.2100900900901,-0.3
-51.3126126126126,-30.1875675675676,-0.3
-51.3126126126126,-30.165045045045,-0.3
-51.3126126126126,-30.1425225225225,-0.3
-51.3126126126126,-30.12,0.575
-51.3126126126126,-30.0974774774775,0.6512
-51.3126126126126,-30.074954954955,0.7578
-51.3126126126126,-30.0524324324324,0.7665
-51.3126126126126,-30.0299099099099,0.5585
-51.3126126126126,-30.0073873873874,0.2826
-51.3126126126126,-29.9848648648649,0.8114
-51.2900900900901,-30.2551351351351,0.0469
-51.2900900900901,-30.2326126126126,-0.3
-51.2900900900901,-30.2100900900901,-0.3
-51.2900900900901,-30.1875675675676,-0.3
-51.2900900900901,-30.165045045045,-0.3
-51.2900900900901,-30.1425225225225,0.006
-51.2900900900901,-30.12,-0.3
-51.2900900900901,-30.0974774774775,-0.3
-51.2900900900901,-30.074954954955,-0.3
-51.2900900900901,-30.0524324324324,-0.3
-51.2900900900901,-30.0299099099099,-0.3
-51.2900900900901,-30.0073873873874,0.4043
-51.2900900900901,-29.9848648648649,0.8254
-51.2675675675676,-30.2551351351351,-0.3
-51.2675675675676,-30.2326126126126,-0.3
-51.2675675675676,-30.2100900900901,-0.3
-51.2675675675676,-30.1875675675676,-0.3
-51.2675675675676,-30.165045045045,-0.3
-51.2675675675676,-30.1425225225225,-0.3
-51.2675675675676,-30.12,-0.3
-51.2675675675676,-30.0974774774775,-0.3
-51.2675675675676,-30.074954954955,-0.3
-51.2675675675676,-30.0524324324324,0.6468
-51.2675675675676,-30.0299099099099,0.8092
-51.2675675675676,-30.0073873873874,0.7506
-51.2675675675676,-29.9848648648649,0.7989
-51.245045045045,-30.2551351351351,-0.3
-51.245045045045,-30.2326126126126,-0.3
-51.245045045045,-30.2100900900901,-0.3
-51.245045045045,-30.1875675675676,0.5105
-51.245045045045,-30.165045045045,-0.1706
-51.245045045045,-30.1425225225225,-0.3
-51.245045045045,-30.12,0.8515
-51.245045045045,-30.0974774774775,0.4222
-51.245045045045,-30.074954954955,0.1057
-51.245045045045,-30.0524324324324,-0.3
-51.245045045045,-30.0299099099099,-0.3
-51.245045045045,-30.0073873873874,0.8056
-51.245045045045,-29.9848648648649,0.7249
-51.2225225225225,-30.2551351351351,-0.3
-51.2225225225225,-30.2326126126126,-0.3
-51.2225225225225,-30.2100900900901,-0.3
-51.2225225225225,-30.1875675675676,-0.3
-51.2225225225225,-30.165045045045,0.5554
-51.2225225225225,-30.1425225225225,0.4997
-51.2225225225225,-30.12,0.4196
-51.2225225225225,-30.0974774774775,0.465
-51.2225225225225,-30.074954954955,0.3069
-51.2225225225225,-30.0524324324324,0.2521
-51.2225225225225,-30.0299099099099,0.182
-51.2225225225225,-30.0073873873874,0.2337
-51.2225225225225,-29.9848648648649,0.727
-51.2,-30.2551351351351,-0.3
-51.2,-30.2326126126126,-0.1262
-51.2,-30.2100900900901,-0.1133
-51.2,-30.1875675675676,0.719
-51.2,-30.165045045045,0.4161
-51.2,-30.1425225225225,0.6788
-51.2,-30.12,0.5627
-51.2,-30.0974774774775,0.5977
-51.2,-30.074954954955,0.3063
-51.2,-30.0524324324324,0.266
-51.2,-30.0299099099099,0.3435
-51.2,-30.0073873873874,0.1921
-51.2,-29.9848648648649,0.259
-51.1774774774775,-30.2551351351351,-0.3
-51.1774774774775,-30.2326126126126,0.824
-51.1774774774775,-30.2100900900901,0.4034
-51.1774774774775,-30.1875675675676,0.6112
-51.1774774774775,-30.165045045045,0.706
-51.1774774774775,-30.1425225225225,0.6731
-51.1774774774775,-30.12,0.6937
-51.1774774774775,-30.0974774774775,0.7141
-51.1774774774775,-30.074954954955,0.3866
-51.1774774774775,-30.0524324324324,0.635
-51.1774774774775,-30.0299099099099,0.4457
-51.1774774774775,-30.0073873873874,0.2677
-51.1774774774775,-29.9848648648649,0.3752
-51.154954954955,-30.2551351351351,0.6273
-51.154954954955,-30.2326126126126,0.3598
-51.154954954955,-30.2100900900901,0.7847
-51.154954954955,-30.1875675675676,0.6452
-51.154954954955,-30.165045045045,0.46
-51.154954954955,-30.1425225225225,0.8064
-51.154954954955,-30.12,0.6673
-51.154954954955,-30.0974774774775,0.7552
-51.154954954955,-30.074954954955,0.6279
-51.154954954955,-30.0524324324324,0.599
-51.154954954955,-30.0299099099099,0.3409
-51.154954954955,-30.0073873873874,0.3301
-51.154954954955,-29.9848648648649,0.5695
-51.1324324324324,-30.2551351351351,-0.183
-51.1324324324324,-30.2326126126126,0.6535
-51.1324324324324,-30.2100900900901,0.6146
-51.1324324324324,-30.1875675675676,0.6606
-51.1324324324324,-30.165045045045,0.6389
-51.1324324324324,-30.1425225225225,0.5865
-51.1324324324324,-30.12,0.5755
-51.1324324324324,-30.0974774774775,0.5327
-51.1324324324324,-30.074954954955,0.5456
-51.1324324324324,-30.0524324324324,0.6112
-51.1324324324324,-30.0299099099099,0.6607
-51.1324324324324,-30.0073873873874,0.3428
-51.1324324324324,-29.9848648648649,0.2794
-51.1099099099099,-30.2551351351351,-0.3
-51.1099099099099,-30.2326126126126,0.6906
-51.1099099099099,-30.2100900900901,0.7291
-51.1099099099099,-30.1875675675676,0.888
-51.1099099099099,-30.165045045045,0.8595
-51.1099099099099,-30.1425225225225,0.7931
-51.1099099099099,-30.12,0.7311
-51.1099099099099,-30.0974774774775,0.7737
-51.1099099099099,-30.074954954955,0.4417
-51.1099099099099,-30.0524324324324,0.6074
-51.1099099099099,-30.0299099099099,0.3258
-51.1099099099099,-30.0073873873874,0.5055
-51.1099099099099,-29.9848648648649,0.3491
-51.0873873873874,-30.2551351351351,-0.3
-51.0873873873874,-30.2326126126126,0.5442
-51.0873873873874,-30.2100900900901,0.5797
-51.0873873873874,-30.1875675675676,0.7801
-51.0873873873874,-30.165045045045,0.863
-51.0873873873874,-30.1425225225225,0.7186
-51.0873873873874,-30.12,0.7869
-51.0873873873874,-30.0974774774775,0.7321
-51.0873873873874,-30.074954954955,0.5805
-51.0873873873874,-30.0524324324324,0.4147
-51.0873873873874,-30.0299099099099,0.5723
-51.0873873873874,-30.0073873873874,0.4772
-51.0873873873874,-29.9848648648649,0.3794
-51.0648648648649,-30.2551351351351,0.1888
-51.0648648648649,-30.2326126126126,0.6908
-51.0648648648649,-30.2100900900901,0.6711
-51.0648648648649,-30.1875675675676,0.8828
-51.0648648648649,-30.165045045045,0.8047
-51.0648648648649,-30.1425225225225,0.7854
-51.0648648648649,-30.12,0.7757
-51.0648648648649,-30.0974774774775,0.5316
-51.0648648648649,-30.074954954955,0.637
-51.0648648648649,-30.0524324324324,0.7753
-51.0648648648649,-30.0299099099099,0.5739
-51.0648648648649,-30.0073873873874,0.4251
-51.0648648648649,-29.9848648648649,0.3957
-51.3851351351351,-30.0851351351351,0.8283
-51.3851351351351,-30.0626126126126,0.8655
-51.3851351351351,-30.0400900900901,0.8731
-51.3851351351351,-30.0175675675676,0.737
-51.3851351351351,-29.995045045045,0.7764
-51.3851351351351,-29.9725225225225,0.4441
-51.3851351351351,-29.95,0.8297
-51.3851351351351,-29.9274774774775,0.9151
-51.3851351351351,-29.904954954955,0.5858
-51.3851351351351,-29.8824324324324,0.4471
-51.3851351351351,-29.8599099099099,0.8135
-51.3851351351351,-29.8373873873874,0.6875
-51.3851351351351,-29.8148648648649,0.593
-51.3626126126126,-30.0851351351351,0.894
-51.3626126126126,-30.0626126126126,0.7925
-51.3626126126126,-30.0400900900901,0.7332
-51.3626126126126,-30.0175675675676,0.8482
-51.3626126126126,-29.995045045045,0.7448
-51.3626126126126,-29.9725225225225,0.5718
-51.3626126126126,-29.95,0.4627
-51.3626126126126,-29.9274774774775,0.6975
-51.3626126126126,-29.904954954955,0.7909
-51.3626126126126,-29.8824324324324,0.4326
-51.3626126126126,-29.8599099099099,0.7899
-51.3626126126126,-29.8373873873874,0.8709
-51.3626126126126,-29.8148648648649,0.5812
-51.3400900900901,-30.0851351351351,0.7722
-51.3400900900901,-30.0626126126126,0.7747
-51.3400900900901,-30.0400900900901,0.7242
-51.3400900900901,-30.0175675675676,0.8805
-51.3400900900901,-29.995045045045,0.7159
-51.3400900900901,-29.9725225225225,0.8294
-51.3400900900901,-29.95,-0.1539
-51.3400900900901,-29.9274774774775,0.8177
-51.3400900900901,-29.904954954955,0.8346
-51.3400900900901,-29.8824324324324,0.8434
-51.3400900900901,-29.8599099099099,0.4266
-51.3400900900901,-29.8373873873874,0.5374
-51.3400900900901,-29.8148648648649,0.7045
-51.3175675675676,-30.0851351351351,0.7131
-51.3175675675676,-30.0626126126126,0.5961
-51.3175675675676,-30.0400900900901,0.4662
-51.3175675675676,-30.0175675675676,0.456
-51.3175675675676,-29.995045045045,0.3679
-51.3175675675676,-29.9725225225225,0.5629
-51.3175675675676,-29.95,0.0478
-51.3175675675676,-29.9274774774775,0.8033
-51.3175675675676,-29.904954954955,0.825
-51.3175675675676,-29.8824324324324,0.7982
-51.3175675675676,-29.8599099099099,0.7542
-51.3175675675676,-29.8373873873874,0.6595
-51.3175675675676,-29.8148648648649,0.6581
-51.295045045045,-30.0851351351351,-0.3
-51.295045045045,-30.0626126126126,-0.3
-51.295045045045,-30.0400900900901,0.0427
-51.295045045045,-30.0175675675676,-0.3
-51.295045045045,-29.995045045045,0.8122
-51.295045045045,-29.9725225225225,0.6007
-51.295045045045,-29.95,-0.0016
-51.295045045045,-29.9274774774775,0.7971
-51.295045045045,-29.904954954955,0.6576
